author_id,author_name,coauthor_average_h_index
2291363325,Nitin Venkateswaran,0.67
2291363690,Amita Misra,0.0
2291363821,Nicholas Andrews,0.5
2291363980,Alexander Libov,0.64
2291364423,Max Ploner,2.07
2291364795,Abhilash Dowpati,0.0
2291365152,Siddhant Garg,0.0
2291365186,Hari Shrawgi,0.55
2291365436,Alan Akbik,0.67
2291365682,Julia Mainzinger,1.0
2291365905,An Tang,0.33
2291365981,Timo Sztyler,0.5
2291366016,Sambaran Bandyopadhyay,2.0
2291366346,Pratyay Banerjee,0.0
2291366467,Ancheng Xu,1.0
2291368162,Zoey Liu,0.5
2291368623,Bo Peng,0.0
2291373534,Pierluigi Cassotti,1.0
2291376197,Zheng Wang,3.14
2291380888,Francesco Maria Molfese,2.0
2291389227,Xiaodan Liang,0.0
2291398986,Minghao Xu,1.0
2291410987,Yankai Lin,2.25
2291418863,Kai Song,1.5
2291424796,Nina Hirata,0.43
2291426020,Tong Liao,2.89
2291428838,Xu,2.89
2291438644,Shamik Roy,2.5
2291439407,Jian Yang,0.2
2291439620,Jiangfeng Xiong,0.0
2291440277,Junlin Li,0.0
2291441068,Xue Jin,2.89
2291441318,Huifang Du,0.0
2291442936,Miaoran Li,0.16
2291446789,Meng Yan,2.89
2291468907,Yuchen Tian,1.56
2291469204,Wei Zhang,0.2
2291470563,Xiang Kong,0.43
2291470949,Weisi Fan,0.16
2291471137,Lea Frermann,3.0
2291472580,Xiuzhen Zhang,0.33
2291488205,Yoo Jeong,0.0
2291502807,Xifeng Yan,0.5
2291547477,Shou Asakawa,2.0
2291560179,Xinyi Dong,1.0
2291583762,Yan Huang,0.0
2291585268,Kfir Bar,0.0
2291586176,Guy Yanko,0.0
2291586868,Shahaf Pariente,0.0
2291623768,Vijay Huddar,0.0
2291633049,Ryan Boyd,1.23
2291661811,Gao Cong,0.0
2291661846,Yasuhide Miura,0.0
2291670789,Eduardo Blanco,0.0
2291705807,Joonwon Jang,0.62
2291730271,Prasanth Sasikumar,0.0
2291768570,Layla Bouzoubaa,1.0
2291774640,Hendrik Buschmeier,0.17
2291839238,Ali Basirat,0.0
2291864399,Yao Liu,1.06
2291872277,Ming-Bin Chen,3.0
2291873326,Takumi Takahashi,0.0
2291878364,Xiaomeng Zhu,0.0
2291882760,Kathy Yu,0.49
2291887923,Seunghwan Kim,0.0
2291892150,Min Yang,0.92
2291900515,Qi Zhang,1.4
2291931723,Chao Gu,0.0
2291944447,Md Shad Akhtar,1.1
2291950414,Carter Teplica,1.67
2291961423,Himanshu Naidu,0.17
2291961682,Nick Gabrieli,1.2
2291963747,Dinesh Garg,0.5
2291964772,Jesus Rios,0.86
2291964803,Shang-Hsuan Chiang,1.0
2291964834,Dimitar Dimitrov,3.8
2291965197,Ruoxi Jia,0.0
2291965807,Anil Bandhakavi,0.83
2291966920,Simeon Hristov,3.8
2291969021,Yongjie Wang,0.25
2291971406,Xiang Li,3.38
2291991150,Jingwei Zhu,1.1
2291992766,YoungMin Kim,0.17
2291993837,Yichen Tang,1.25
2291994430,Qunbo Wang,0.0
2292003691,Aswini Kumar,0.83
2292012003,Se-eun Yoon,0.33
2292012993,Ping Luo,0.0
2292013303,Zhiqiang Xu,0.17
2292021892,Hao Zhou,0.57
2292022322,Ruobing Xie,0.22
2292022778,Chang Gao,0.33
2292024340,Yaqi Li,0.0
2292024994,Yongge Li,0.0
2292025783,Inho Won,1.0
2292026092,You Li,0.0
2292026251,Yitong Li,1.45
2292026253,Yitong Li,3.18
2292028769,Ekaterina Kochmar,1.0
2292029737,Can Qin,0.0
2292032004,Wanxiang Che,1.45
2292032843,Ruicheng Yin,1.08
2292034518,Rifki Afina,0.49
2292036520,Oyvind 2018,1.82
2292039878,Honglin Mu,1.69
2292050781,Yuan-Fang Li,0.0
2292054802,Mark Chen,0.83
2292056032,Hsiu-Yuan Huang,0.0
2292057752,Hyunseok Lim,1.0
2292059387,Grey Yang,0.0
2292059557,Zeyuan Chen,1.14
2292062614,Sangmin Kim,1.0
2292063850,Sourojit Ghosh,1.0
2292070745,Xuan Gao,1.08
2292075545,ChangSu Choi,0.73
2292087285,Siyu Xu,0.0
2292090586,Longtao Huang,1.33
2292090828,Qian Wang,1.5
2292110552,Hangyeol Yoo,0.73
2292121692,Yoon Kim,3.25
2292123795,Hao Sun,1.0
2292123797,Hao Sun,1.8
2292128230,Hui Xue,1.33
2292137000,Ritwik Sinha,0.33
2292142076,Xiaofeng Xu,0.44
2292143317,Emmanuel Dupoux,0.6
2292143863,Xinmeng Ji,0.9
2292144606,Minsu Kim,0.0
2292144868,Mingqian Feng,0.0
2292147095,Cheng Deng,0.49
2292148469,Chuanbao Liu,0.0
2292148874,Bang Yang,1.5
2292159547,Sofie Labat,0.4
2292159618,Prince Kumar,0.17
2292170158,Seungpil Lee,0.0
2292174141,Guodong Cao,0.0
2292177851,Yangguang Li,1.09
2292181433,Changyeon Park,2.5
2292187895,Miao Liu,0.86
2292188343,Miriam Wanner,4.5
2292191740,Danqing Luo,1.8
2292194313,Benjamin Durme,3.0
2292194570,James Thorne,0.0
2292197278,Xiangdong Su,0.91
2292197465,Alicia Parrish,0.31
2292197723,Adam Byerly,3.9
2292197899,Sivan Doveh,0.4
2292197957,Fuming You,1.2
2292198470,Mingxu Chai,0.8
2292198722,Aron Henriksson,0.0
2292199158,Florian Strub,0.69
2292199652,Soham Dan,0.32
2292200904,Scott Counts,0.44
2292206767,Junhui Zhang,1.38
2292207630,Junhao Chen,3.88
2292208450,Yongqi Wang,0.75
2292209418,Bo Li,0.14
2292210488,Xiaokang Chen,3.2
2292211438,Shuzhen Li,0.0
2292212981,Ruofan Hu,1.25
2292213225,Kaihe Xu,1.0
2292213227,Kevin Xu,5.14
2292215275,Ran Xu,1.14
2292215662,Abhishek Singh,0.0
2292215997,Jiayu Shen,1.5
2292216204,Wendi Li,1.2
2292217341,Yuhao Zhang,1.0
2292219687,Zijian Zhang,0.0
2292221701,Kyungmin Kim,0.5
2292237533,Yankai Jiang,0.33
2292243643,Tauhidur Rahman,0.0
2292256444,Guanming Liu,0.0
2292257563,Zihan Qin,0.0
2292257591,Donghyeon Shin,0.0
2292258217,Jackie Cheung,0.75
2292258601,Davide Bacciu,0.0
2292258768,Emmanuel Ma,1.0
2292258816,Megha Roshan,1.0
2292259406,Brian Benedict,1.43
2292259466,Luke Meyers,1.43
2292260070,Mark McQuade,1.43
2292260327,Philipp Slusallek,1.0
2292260669,Charles Goddard,1.43
2292260852,Futian Wei,1.0
2292261717,Heng Zhang,0.0
2292263262,Guoxiong Gao,0.0
2292263389,Guohao Sun,0.0
2292267500,Bin Dong,0.0
2292270538,Yun Lin,1.0
2292271761,Tingting Cui,0.9
2292273156,Ziyong Feng,0.0
2292292249,Zhenting Wang,1.0
2292292911,Richong Zhang,0.71
2292295943,Junhao Zhang,1.0
2292296006,Deepak Gupta,0.44
2292310685,Fangyu Liu,0.0
2292313099,Homa Fashandi,0.5
2292327728,Roberto Legaspi,0.5
2292329614,Zhiming Zheng,0.0
2292335610,Xiaolei Huang,0.0
2292338739,Yiran Luo,4.0
2292339006,Yoon Kim,1.0
2292340684,Jiedong Jiang,0.0
2292340787,Jiangning Chen,0.0
2292341486,Guangzeng Han,0.0
2292342164,Weisi Liu,0.0
2292346434,Qiushi Zhu,0.8
2292347517,Dongwei Jiang,2.0
2292347625,Pin-Yu Chen,0.0
2292349523,Seyyed Hosseini,1.0
2292351664,Peirong Zhang,0.17
2292353266,Junchen Shen,0.0
2292356592,Xia Song,0.44
2292361374,Biao Chen,0.0
2292393392,Chenya Gu,0.49
2292396298,Dev Sajnani,3.5
2292398858,Minju Park,1.0
2292400786,Mohamed Anwar,5.0
2292401319,Zuowen Li,1.21
2292401534,Sergey Tulyakov,0.43
2292401742,Yuhao Dong,0.0
2292404663,Andrey Kutuzov,1.0
2292405500,Seunghyun Lee,1.0
2292408012,Jiaxin Liu,2.0
2292413132,Linyi Yang,3.11
2292413369,Jinwang Song,0.9
2292415567,Xingchen Wan,1.56
2292416566,Oskar Holmström,0.0
2292418827,Ling Shi,1.38
2292423281,Yezhou Yang,1.0
2292425227,Noah Smith,4.38
2292426753,Yifeng Webson,1.56
2292426990,Ishan Puro-793,1.56
2292431509,Amirreza Kordi,1.56
2292431913,Mirzaei,1.56
2292432023,Yongqiang Ma,1.0
2292432335,Arjun Naik,1.56
2292432364,Mung Chiang,1.56
2292432528,Kathleen McK-642,1.56
2292432538,Yeganeh labashi,1.56
2292433269,Dustin Tran,1.56
2292435932,David Stap,1.58
2292436108,Arut Ashok,1.56
2292439981,Caiming Xiong,2.71
2292449922,Zihao Zhao,1.56
2292452673,Ilias Chalkidis,4.0
2292452675,Ilias Chalkidis,5.0
2292452681,Ilias Chalkidis,0.0
2292453983,Chen Zhao,1.55
2292454026,Sojung Kim,1.0
2292467929,Jiaxing Sun,0.43
2292468946,Hanxiao Chen,1.56
2292475210,Gaowei Yi,1.0
2292478440,Jiang Wu,0.21
2292517869,Cheng Hou,2.17
2292517972,Yu Sheng,0.0
2292518608,Jingyuan Yang,1.0
2292519285,Han Zhou,1.56
2292522608,Yanda Chen,1.56
2292536337,Xin Wang,0.25
2292541381,Geonyeong Son,0.0
2292548580,Kaipeng Zhang,0.0
2292551851,Bingquan Liu,0.75
2292557166,Xin Jie,0.0
2292562501,Athanasios Mouchtaris,0.0
2292568221,Young-Sun Joo,0.0
2292569045,Haoyuan Li,1.21
2292575103,Kai Zhen,0.0
2292581025,Yan Gao,0.9
2292592840,Anirudh Phukan,1.14
2292595393,Zhiqi Huang,0.67
2292599207,Yuhao Zhang,0.25
2292605287,Gerard Melo,1.5
2292629739,Kyungjae Lee,1.33
2292634820,Litian Zhang,0.0
2292640695,Qishen Zhang,3.11
2292644098,Jiapeng Liu,0.0
2292659091,Yuanpin Zhou,0.0
2292660639,Xinyun Lu,1.56
2292662612,Jacob Anderson,1.56
2292663281,Sai Zhang,0.0
2292664254,Daisy Wang,0.5
2292665040,Yifei Wang,0.0
2292666063,Caihua Yang,1.33
2292670887,Lianghao Jiang,1.2
2292672341,Yang Bai,0.5
2292675148,Tao Liu,1.38
2292676489,Soonwoo Kwon,1.0
2292677289,Chuanhao Xu,0.0
2292678674,Qianli Hu,0.0
2292679196,Chunming Hu,0.8
2292682137,Chenyi Zhou,0.0
2292682605,Yanhan Ye,1.0
2292691579,Myeong Han,0.0
2292716877,Liang Zhang,2.5
2292732418,Jialun Shen,0.0
2292732700,Zhengkun Zhang,3.33
2292744701,Dianzhi Yu,2.5
2292745916,Kyuwon Choi,0.0
2292753059,Lin Zhang,0.9
2292778396,Liang Li,0.0
2292787982,Shashi Kumar,0.56
2292797861,Niloy Ganguly,0.4
2292818736,Shimao Zhang,2.12
2292857025,Yunqi Zhang,0.0
2292863936,Ying-Chun Lin,0.44
2292880384,Shi Feng,1.56
2292890976,Jingxuan Zhou,0.14
2292904582,Yunfei Luo,0.0
2292929247,Rui Wang,0.0
2292938954,Wenxin Liang,0.0
2292942411,Hao Yang,0.0
2292951245,Jiankang Deng,0.0
2292962829,Oladimeji Macaulay,0.0
2292964068,Ala Jararweh,0.0
2292964756,Kushal Virupakshappa,0.0
2293002553,Weiquan Huang,0.43
2293010567,Xin Liu,0.33
2293013113,Chen Chen,0.0
2293024936,Chao Zhang,0.12
2293024938,Chaoning Zhang,1.56
2293131275,Zhiqi Shen,0.33
2293132216,Chao Gao,0.0
2293135573,Yixin Wang,0.0
2293140057,Zhiyuan Liu,1.82
2293169345,Ron Meir,6.0
2293169937,Yue Hu,0.0
2293170828,Michael Oberst,2.33
2293171017,Guoli Yin,0.48
2293172452,Luke Gessler,1.25
2293173455,Jun Yang,0.62
2293173536,Dan Roth,1.0
2293173738,Conrad Dobberstein,0.0
2293173764,Adrian Breiding,0.0
2293174221,Benjamin Chang,5.57
2293174352,Sahil Bansal,1.33
2293174921,Ali Marashian,1.25
2293175443,John Richards,1.0
2293175737,Nilay Pochh,1.33
2293175824,Nanyun Peng,2.21
2293177217,Max Dallabetta,0.0
2293178403,Mirza Basim Baig,0.0
2293179258,Zihan Xue,1.33
2293209794,Ingo Pill,0.0
2293233274,Qilong Wu,0.0
2293240789,Bohan Zhang,0.0
2293242162,Sangyun Chung,2.0
2293242876,Xindi Luo,1.25
2293270329,KyungTae Lim,0.73
2293273627,Chen Ye,1.0
2293292326,Bo Shen,0.25
2293302761,Yuki Nakayama,0.0
2293310797,Justine Cassell,0.33
2293311112,Laurent Romary,0.33
2293311983,Gabriella Lapesa,0.33
2293312008,Henning Wachsmuth,0.5
2293312099,Zhenyu Bi,0.0
2293312291,Batu Guan,1.42
2293313287,Ryutaro Tatsushima,0.0
2293313556,Ryan Louie,0.7
2293313727,Robert Kraut,0.6
2293314461,Julian McAuley,2.0
2293315203,Emma Nguyen,0.0
2293315567,Abhishek Ghose,0.0
2293316641,Ashish Gudmalwar,0.6
2293317047,Gaofei Shen,3.75
2293317227,Jacki O'Neill,3.75
2293317448,Tao Meng,4.6
2293317558,Oana Ignat,0.2
2293317722,Yvette Graham,1.79
2293318377,Jiawen Lyn,0.75
2293318684,Qu Cui,1.5
2293319062,Shivam Bajaj,1.67
2293319089,Feiteng Fang,1.0
2293319983,Mohammadi Zaki,0.43
2293323154,Yimeng Lu,1.2
2293337182,Michaela Watkins,3.75
2293347350,Hongzhao Li,0.33
2293350045,Yuxuan Wang,0.0
2293351624,Zequan Liu,1.0
2293352196,Siddhant Shivdutt Singh,3.75
2293354444,Lifu Huang,0.0
2293356300,Zhen Wu,0.33
2293356608,Liang Zhu,1.0
2293357828,Yuhua Tang,0.0
2293359300,Sagnik Mukherjee,1.27
2293374745,Jing Zhao,1.25
2293390999,Xing Tian,0.67
2293393436,Nathan Schneider,0.5
2293393732,Vera Demberg,1.0
2293394225,Luca Malagutti,3.1
2293394457,Andrius Buinovskij,3.6
2293395678,Kristina Lerman,1.0
2293395709,Zheng Wang,1.42
2293396192,Christopher Bagdon,1.0
2293396232,Roman Klinger,1.0
2293396576,Mingren Ao,1.3
2293396591,Oyvind Schoenick,1.3
2293396626,Hyung Barham,0.66
2293396643,Sam McCandlish,0.7
2293396654,Richardson Ashish,1.3
2293396661,Carissa Sabharwal,1.3
2293396717,Ben Hutchinson,0.66
2293397823,Shrikanth Narayanan,1.0
2293398151,Harsha Gurulingappa,1.0
2293399145,Jun Xu,0.0
2293399171,Yang Yong,0.33
2293399901,Zili Zhang,1.67
2293400108,Kun Kuang,0.0
2293400706,Zhipeng Qian,0.0
2293409512,Yifan Wang,1.67
2293409754,Fukai Shang,0.49
2293409827,Aijia Guo,0.49
2293410673,Bin Chen,0.0
2293419310,Junrui Wan,1.2
2293425845,Xin Chen,0.76
2293425928,Wei Luo,0.6
2293425935,Wenbo Luo,1.3
2293426655,Jiaye Ge,0.49
2293430063,Du-Seong Chang,0.71
2293431421,Min Xiao,3.0
2293439719,Zerun Ma,0.49
2293439758,Xianwei Zhuang,0.55
2293444950,Cheng Deng,0.0
2293447208,Yu-Jung Heo,0.71
2293447917,Edward Choi,0.67
2293458954,Guixin Su,0.0
2293459203,Weihao You,0.8
2293475034,Penglong Jiao,0.49
2293479395,Pradeep Varakantham,0.0
2293495940,Guoqiang Li,0.0
2293517527,Tafjord Clark,1.3
2293530612,Salena Ashton,0.8
2293536006,Guoqiang Zhong,0.8
2293544012,Thien Nguyen,5.67
2293549051,He Zhu,0.14
2293550512,Tianyang Zhao,0.84
2293552332,Yongcheng Zhang,0.0
2293554731,Zehui Chen,1.82
2293554845,Chenlong Zhang,4.83
2293557253,Yicheng Pan,0.14
2293557821,Xinhao Chen,0.67
2293557909,Zuoquan Lin,0.0
2293559407,Chunhui Zhang,3.0
2293559472,Yuze Zhao,1.12
2293560297,Kaiwen Liu,0.49
2293561416,Zihan Wu,0.0
2293564870,Rui Li,1.12
2293566218,Chong Yang,0.56
2293567792,Panjun Liu,0.6
2293568230,Changlong Sun,1.53
2293568236,Changzhi Sun,0.58
2293568303,Jiahao Chen,0.0
2293570265,Li-zhen Cui,0.25
2293570326,Yijun Liu,1.0
2293571072,Kunpeng Liu,1.0
2293572906,Yue Hou,0.14
2293573807,Jaeseok Kim,0.71
2293577607,Wenshuo Peng,0.0
2293590289,Weifeng Jiang,0.0
2293610934,Jiansheng Wei,2.33
2293611295,Mariia Fedorova,1.0
2293611403,Andrea Esuli,0.8
2293611800,Michael Lyu,1.33
2293612178,Ali Zare,0.6
2293612293,Elena Kochkina,0.25
2293613074,Kaidi Jia,0.0
2293613708,Dan Joyce,0.75
2293614365,Kenneth Church,0.0
2293614491,Xiaoyuan Liu,0.0
2293614622,Xiuwei Shang,0.0
2293626051,Jianwei Niu,0.0
2293638284,Kyle Mishra,1.3
2293644660,Xinpei Zhao,1.0
2293646170,Hongzhi Wen,0.29
2293646334,Xiao Zhang,0.0
2293653018,Chenggang Wu,0.0
2293654036,Liwei Wang,1.33
2293655472,Yifan Zhu,0.62
2293657454,Tung Nguyen,1.0
2293658015,Xiaoying Song,0.8
2293658143,Wenjie Feng,3.0
2293658463,Jungbeom Lee,0.0
2293659158,Weiming Lu,1.64
2293659666,Ying Wu,0.84
2293660596,Hongquan Lin,1.75
2293661296,Yan Zhang,1.6
2293665402,Jing Ye,1.0
2293666521,Zhengran Zeng,0.41
2293667675,Runyuan Ma,0.49
2293667903,Ruirui Chen,7.25
2293667933,Thanh-Thien Le,0.8
2293668555,Kang Liu,3.14
2293668934,Qingyi Liu,1.5
2293669800,Xincheng Zhang,1.75
2293680941,Chaochao Lu,2.33
2293682195,Zhe Zhao,1.25
2293688679,Haojiong Chen,0.76
2293704687,Min Zhang,0.0
2293705842,Junting Zhou,1.75
2293706625,Chen Xu,0.62
2293709918,Xiaodong Chen,1.33
2293711217,Nuo Ma,1.75
2293714601,Meng Gao,0.0
2293717684,Kam-Fai Wong,2.06
2293721147,Gerold Schneider,4.0
2293721683,Arda Kaygan,0.0
2293721710,Lianwen Jin,0.78
2293721983,Piotr Molenda,2.5
2293722795,Ralf Wolter,0.0
2293723893,Patrick Altmeyer,0.0
2293725656,Ryan Park,1.33
2293746944,Rongsheng Li,0.0
2293749337,Yuan Wang,0.0
2293762238,Shan Chen,0.29
2293765344,Joonsuk Park,2.1
2293766227,Yunfang Wu,0.33
2293767470,Shuo Yin,0.8
2293768122,Saptarshi Ghosh,1.67
2293768616,Deyuan Liu,0.06
2293769071,Fangxin Lu,1.67
2293769492,Joey Tianyi Zhou,0.0
2293772267,Aidan Clark,0.63
2293772877,Yi Fang,0.0
2293774509,Sangdoo Yun,0.0
2293774881,Yongshun Gong,0.25
2293775825,Wei Hu,0.6
2293776100,Qi Liu,1.12
2293776102,Qi Liu,0.0
2293777196,Zhixiang Wang,0.0
2293777434,Philip Yu,0.62
2293778765,Zheng Cai,0.76
2293779369,Jiancheng Lv,0.0
2293781916,Abdelrahman Mohamed,2.75
2293800171,Xuyang Wu,0.0
2293814432,Yue Dong,0.33
2293814530,Yuanzi Li,0.0
2293818809,Sha Li,2.75
2293820617,Yu Zhang,1.73
2293825807,Yuzhe Gu,1.6
2293843736,Ke Xu,0.14
2293892905,Chenming Tang,0.33
2293907712,Adina Williams,1.4
2293920549,Jinchang Zhou,2.43
2293923705,Keze Wang,1.6
2293940298,Mikhail Seleznyov,0.5
2293940554,Nachshon Cohen,0.3
2293940599,Irina Nikishina,0.14
2293940717,Ruomei Liu,0.14
2293941208,Aldo Lipani,1.5
2293941212,Aldo Lipani,0.0
2293941297,Christian Biemann,0.14
2293941353,Michael Gertz,0.0
2293942989,Christian Bentz,1.0
2293950523,Sanja Fidler,0.0
2293992938,Zhengxu Yan,0.61
2294020596,Daiyuan Li,0.0
2294092232,Marzyeh Ghassemi,0.0
2294116164,Isha Puri,0.0
2294143394,Jingheng Pan,3.0
2294154396,Qimeng Wang,0.3
2294164848,Juanzi Li,2.0
2294170703,Peng Li,0.2
2294173293,Fei Teng,2.0
2294173946,Jeremy Cole,1.67
2294174140,Yang Cheng,2.62
2294174209,Tanu Goyal,1.67
2294174388,Narjis Asad,1.67
2294174499,Shadi Manafi,1.0
2294175076,Mohsen Gholami,0.0
2294175158,Gavin Abercrombie,2.0
2294175311,Naiara Pérez,4.12
2294175410,Pranamya Kulkarni,1.67
2294175839,Jonathan Tremblay,0.74
2294175969,Nguyen Vo,0.17
2294188239,Dongkyu Choi,0.0
2294192229,Yusheng Xie,2.0
2294208518,Xiangyu Hong,2.33
2294237132,Yunze Song,0.33
2294251099,Chuanhao Li,0.0
2294267880,Xiang Xiang,1.0
2294305437,Po-Heng Chen,0.0
2294306867,Malu Zhang,1.5
2294310015,Jong Park,4.0
2294313959,Caiqi Zhang,2.71
2294316547,Cindy Hu,0.0
2294318559,Junjie Guo,0.67
2294320241,Ke Wang,0.9
2294321480,Che Jiang,1.91
2294321735,Ruizhe Li,0.0
2294349685,Qinkai Zheng,1.86
2294354442,Di Fu,1.5
2294355004,Silvio Amir,2.67
2294355702,Eli Schwartz,0.4
2294356536,Liangke Gui,1.5
2294357498,Fan Bu,2.67
2294357850,Kotaro Aono,1.0
2294357901,Alexander Hauptmann,1.5
2294358687,Mina Kian,0.0
2294359945,Michael Strube,1.0
2294360053,Hongkun Hao,0.6
2294360057,Stephen Wan,1.0
2294360293,Marc Feger,0.0
2294360862,Kaleen Shrestha,0.0
2294361005,Dongwon Jung,5.5
2294361644,Stefan Dietze,0.0
2294362638,Pasquale Minervini,1.91
2294362718,Satoshi Kosugi,0.38
2294362805,Matthew Lease,0.67
2294362867,Paula Rescala,1.67
2294362894,V'ictor Guti'errez-Basulto,1.0
2294363095,Monica Munnangi,3.0
2294363357,Fei Xia,0.0
2294363530,Nikhil Mehta,0.43
2294364793,Giwon Hong,1.65
2294376388,Zhenhua Liu,1.2
2294385194,Suli Wang,0.0
2294385553,Xiyuan Zou,0.67
2294385895,Yangfeng Ji,0.5
2294387070,Zilong Wang,2.2
2294390337,Zhenyang Sun,1.2
2294392301,Yukai Xu,2.2
2294409329,Fangwei Zhu,3.2
2294439183,Yimin Hu,1.25
2294453195,A. Korenev,0.82
2294457501,Weiye Li,1.2
2294460391,Chenlong Zhao,0.0
2294460393,Chen Zhao,1.0
2294498983,Sihyeon Park,1.43
2294508694,Dohyun Lee,1.33
2294510615,Xiaoqian Wang,1.83
2294511510,Yihao Feng,1.5
2294514715,Jie He,0.8
2294514721,Xiwen Zhou,0.0
2294515390,Zongyu Lin,2.5
2294517847,Ge Li,1.22
2294518146,Claudio Silva,1.0
2294518442,Zihao Jiang,0.6
2294518606,He He,1.0
2294537133,Jiayuan Xie,1.0
2294549783,Seonjeong Hwang,0.0
2294555603,Suyash Mathur,0.29
2294558459,Yong Zhang,0.0
2294562027,Jing Gao,2.9
2294562201,Taeho Kil,1.0
2294562809,Haneul Yoo,1.0
2294563551,Syed Shahriar,2.6
2294563583,Jonathan Tong,0.8
2294563689,Manish Shrivastava,0.29
2294564280,Lizi Liao,2.0
2294564450,Eric Yang,2.6
2294564522,Bowen Ding,1.0
2294567177,Payel Das,0.17
2294568442,Danilo Walenta,2.07
2294568479,Omar Attia,0.88
2294568829,Parker Riley,2.4
2294568844,Arya McCarthy,0.56
2294570098,Michael Mitsios,0.0
2294570748,Georgios Dimitriou,0.0
2294571384,Rutuja Taware,0.5
2294572235,Saloni Potdar,0.89
2294572396,Agnieszka Nowak,2.07
2294572422,Tristan Ratz,2.07
2294572942,Quy Do,0.44
2294572954,Ali Dabirmoghaddam,2.4
2294573012,Matthew Lyle Olson,1.62
2294573106,Ivo Verhoeven,3.25
2294574109,Marcel Nawrath,2.07
2294574310,David Cobbley,0.5
2294574559,Chuyi Shang,0.25
2294574654,Amos You,0.25
2294575419,Brian Rosen,0.56
2294575871,Christopher Hahn,0.56
2294580427,David Evans,0.5
2294581001,Yixin Liu,2.07
2294595219,Jiseon Kim,1.71
2294603778,Keon-Hee Park,0.0
2294608112,Jo˜ao Monteiro,1.0
2294629231,Haoran Tang,1.22
2294631774,Shuaiyi Huang,0.55
2294657765,Jeonghoon Kim,1.33
2294665413,Jung Lee,1.33
2294667717,Bonnie Liu,2.6
2294669289,Jaewook Lee,0.14
2294672832,Shengkun Ma,1.0
2294674012,Zhiyuan Li,1.0
2294676291,Hangfeng He,1.0
2294676593,Jaeho Lee,0.75
2294677363,Lucia Zheng,3.5
2294677521,Kyungwoo Song,0.0
2294678037,Yuxuan Dong,2.6
2294678140,Tianhao Huang,1.75
2294678297,Heng Ji,1.58
2294679567,Wen-Wei Hu,0.31
2294680528,Sai Reddy,1.5
2294681427,Kyuyoung Kim,0.0
2294689673,Yufang Hou,2.07
2294716678,Guimin Hu,0.93
2294716839,Haotian Xu,1.5
2294717770,Yoshimasa Tsuruoka,1.2
2294717957,Zhongtao Miao,1.2
2294717978,R. Manmatha,0.75
2294718489,Benjamin Rubinstein,2.25
2294719050,Trevor Cohn,2.25
2294719365,Haodi Zou,1.0
2294719505,A. L'opez-Monroy,1.67
2294719522,Anthony Reyna,1.0
2294719596,Masayuki Kawarada,2.0
2294720072,Liwei Kang,0.29
2294720129,Marianna Apidianaki,0.71
2294720219,Fernando S'anchez-Vega,1.67
2294720265,Tobias Schnabel,1.0
2294720598,Mostafa Masoudi,0.0
2294720743,Jennifer Neville,1.0
2294721061,Cynthia Gao,1.22
2294721500,Victoria Graf,6.0
2294721627,Julian Schmidtke,0.0
2294721659,Sara Rezat,0.0
2294721776,Nadine Michel,0.0
2294722282,Sebastian Kilsbach,0.0
2294722638,Meng Cao,1.22
2294723713,Rundong Shi,1.29
2294726679,Wei Wang,1.93
2294727838,Anupam Chattopadhyay,0.33
2294742567,Yuanyuan Li,0.4
2294744044,Minh-Tien Nguyen,0.0
2294749183,Hung Le,0.0
2294754964,Devendra Deepak Kayande,0.0
2294756027,Kexin Tang,0.75
2294757977,Ali Payani,2.69
2294767159,Zecheng Wang,0.08
2294767190,Zehua Wang,0.92
2294767452,Jaewoong Cho,0.0
2294772877,Zilong Wu,1.5
2294776125,Moohyeon Kim,2.0
2294777338,Xiang Li,2.67
2294780338,Hao Fei,1.38
2294783971,Zhen Xu,1.25
2294800188,Ming Li,0.0
2294801385,Wenyi Zhao,2.73
2294805305,Yekyung Kim,11.5
2294805313,Yeonghyeon Kim,2.0
2294809568,Eunhwan Park,0.5
2294810147,Wee Lee,0.29
2294811281,Wayne Zhao,1.0
2294814466,Ming Zhang,0.44
2294816865,Jiahao Wang,0.67
2294818083,Mingyuan Ma,1.0
2294818776,Jing Jiang,2.2
2294823462,Chong Peng,1.29
2294828739,Yujuan Fu,0.0
2294829533,Sung-Ju Lee,0.0
2294832157,Linquan Liu,0.6
2294834537,Shuai Li,0.7
2294845418,Xinghan Liu,2.73
2294845809,Wei Chen,1.0
2294864102,Pengbo Shen,1.25
2294868533,Taewhoo Lee,1.0
2294870270,Zhengyan Fu,1.2
2294870841,Iat Iong,1.25
2294871536,Harmon Bhasin,0.33
2294871694,Jacob Andreas,2.0
2294871850,Zhiqiang Tao,0.0
2294872225,Xipeng Qiu,1.4
2294873056,Zihan Yao,0.0
2294874050,William Macke,0.0
2294876141,Frank Keller,1.0
2294876482,Anda Cao,1.2
2294876537,Yusuke Hirota,0.75
2294876765,Nicola Cao,6.83
2294876859,Avyakta Chelle,0.88
2294877294,Michael Doyle,0.0
2294877299,David Atkinson,0.33
2294878793,Tianyu Qi,0.0
2294881225,Yu He,0.0
2294885509,Yuxuan Chen,1.25
2294886663,Louis Martin,0.74
2294887225,David Chan,1.0
2294900406,Jiahui Zhou,0.67
2294907281,Yueyan Li,2.73
2294911055,Junjie Hu,0.33
2294922554,Yuanyuan Chen,0.4
2294930623,Zhicheng Liu,1.0
2294936058,Zifan He,0.0
